Transaction_ID,Risk_Incident,Risk_Type,Incident_Severity,Error_Code
TXN05455,0,None,None,None
TXN05456,0,None,None,None
TXN05457,0,None,None,None
TXN05458,0,None,None,None
TXN05459,1,Misstatement,High,E002
TXN05460,1,Fraud,Medium,M003
TXN05461,0,None,None,None
TXN05462,0,None,None,None
TXN05463,0,None,None,None
TXN05464,0,None,None,None
TXN05465,0,None,None,None
TXN05466,0,None,None,None
TXN05467,0,None,None,None
TXN05468,1,Fraud,High,F001
TXN05469,0,None,None,None
TXN05470,0,None,None,None
TXN05471,0,None,None,None
TXN05472,0,None,None,None
TXN05473,0,None,None,None
TXN05474,0,None,None,None
TXN05475,0,None,None,None
TXN05476,0,None,None,None
TXN05477,0,None,None,None
TXN05478,0,None,None,None
TXN05479,0,None,None,None
TXN05480,0,None,None,None
TXN05481,0,None,None,None
TXN05482,0,None,None,None
TXN05483,0,None,None,None
TXN05484,0,None,None,None
TXN05485,0,None,None,None
TXN05486,1,Fraud,High,E002
TXN05487,0,None,None,None
TXN05488,0,None,None,None
TXN05489,0,None,None,None
TXN05490,1,Error,Medium,F001
TXN05491,0,None,None,None
TXN05492,0,None,None,None
TXN05493,0,None,None,None
TXN05494,0,None,None,None
TXN05495,0,None,None,None
TXN05496,0,None,None,None
TXN05497,0,None,None,None
TXN05498,1,Misstatement,High,M003
TXN05499,0,None,None,None
TXN05500,0,None,None,None
TXN05501,0,None,None,None
TXN05502,0,None,None,None
TXN05503,0,None,None,None
TXN05504,0,None,None,None
TXN05505,0,None,None,None
TXN05506,0,None,None,None
TXN05507,0,None,None,None
TXN05508,0,None,None,None
TXN05509,0,None,None,None
TXN05510,0,None,None,None
TXN05511,0,None,None,None
TXN05512,1,Error,High,F001
TXN05513,1,Fraud,Medium,F001
TXN05514,0,None,None,None
TXN05515,0,None,None,None
TXN05516,0,None,None,None
TXN05517,0,None,None,None
TXN05518,0,None,None,None
TXN05519,0,None,None,None
TXN05520,0,None,None,None
TXN05521,0,None,None,None
TXN05522,0,None,None,None
TXN05523,0,None,None,None
TXN05524,0,None,None,None
TXN05525,0,None,None,None
TXN05526,0,None,None,None
TXN05527,0,None,None,None
TXN05528,0,None,None,None
TXN05529,0,None,None,None
TXN05530,0,None,None,None
TXN05531,0,None,None,None
TXN05532,0,None,None,None
TXN05533,0,None,None,None
TXN05534,0,None,None,None
TXN05535,0,None,None,None
TXN05536,0,None,None,None
TXN05537,0,None,None,None
TXN05538,1,Fraud,Medium,E002
TXN05539,0,None,None,None
TXN05540,0,None,None,None
TXN05541,0,None,None,None
TXN05542,0,None,None,None
TXN05543,1,Error,Low,M003
TXN05544,0,None,None,None
TXN05545,0,None,None,None
TXN05546,0,None,None,None
TXN05547,0,None,None,None
TXN05548,0,None,None,None
TXN05549,0,None,None,None
TXN05550,0,None,None,None
TXN05551,0,None,None,None
TXN05552,0,None,None,None
TXN05553,1,Error,Medium,M003
TXN05554,0,None,None,None
TXN05555,0,None,None,None
TXN05556,0,None,None,None
TXN05557,0,None,None,None
TXN05558,0,None,None,None
TXN05559,0,None,None,None
TXN05560,0,None,None,None
TXN05561,0,None,None,None
TXN05562,1,Error,Low,F001
TXN05563,0,None,None,None
TXN05564,0,None,None,None
TXN05565,1,Error,Medium,M003
TXN05566,0,None,None,None
TXN05567,0,None,None,None
TXN05568,0,None,None,None
TXN05569,0,None,None,None
TXN05570,1,Fraud,Medium,E002
TXN05571,1,Misstatement,Medium,F001
TXN05572,0,None,None,None
TXN05573,0,None,None,None
TXN05574,0,None,None,None
TXN05575,0,None,None,None
TXN05576,0,None,None,None
TXN05577,0,None,None,None
TXN05578,1,Fraud,Low,M003
TXN05579,1,Error,Low,E002
TXN05580,0,None,None,None
TXN05581,0,None,None,None
TXN05582,0,None,None,None
TXN05583,0,None,None,None
TXN05584,0,None,None,None
TXN05585,0,None,None,None
TXN05586,0,None,None,None
TXN05587,0,None,None,None
TXN05588,0,None,None,None
TXN05589,1,Error,Low,F001
TXN05590,0,None,None,None
TXN05591,0,None,None,None
TXN05592,0,None,None,None
TXN05593,0,None,None,None
TXN05594,1,Misstatement,Medium,E002
TXN05595,0,None,None,None
TXN05596,0,None,None,None
TXN05597,0,None,None,None
TXN05598,0,None,None,None
TXN05599,0,None,None,None
TXN05600,0,None,None,None
TXN05601,0,None,None,None
TXN05602,0,None,None,None
TXN05603,0,None,None,None
TXN05604,0,None,None,None
TXN05605,0,None,None,None
TXN05606,0,None,None,None
TXN05607,1,Fraud,Low,F001
TXN05608,1,Error,Low,M003
TXN05609,0,None,None,None
TXN05610,0,None,None,None
TXN05611,0,None,None,None
TXN05612,0,None,None,None
TXN05613,0,None,None,None
TXN05614,0,None,None,None
TXN05615,0,None,None,None
TXN05616,0,None,None,None
TXN05617,1,Fraud,High,M003
TXN05618,0,None,None,None
TXN05619,0,None,None,None
TXN05620,0,None,None,None
TXN05621,0,None,None,None
TXN05622,1,Error,High,F001
TXN05623,0,None,None,None
TXN05624,0,None,None,None
TXN05625,0,None,None,None
TXN05626,0,None,None,None
TXN05627,0,None,None,None
TXN05628,0,None,None,None
TXN05629,0,None,None,None
TXN05630,0,None,None,None
TXN05631,0,None,None,None
TXN05632,0,None,None,None
TXN05633,0,None,None,None
TXN05634,0,None,None,None
TXN05635,0,None,None,None
TXN05636,0,None,None,None
TXN05637,0,None,None,None
TXN05638,0,None,None,None
TXN05639,0,None,None,None
TXN05640,0,None,None,None
TXN05641,0,None,None,None
TXN05642,0,None,None,None
TXN05643,0,None,None,None
TXN05644,0,None,None,None
TXN05645,0,None,None,None
TXN05646,0,None,None,None
TXN05647,0,None,None,None
TXN05648,0,None,None,None
TXN05649,0,None,None,None
TXN05650,0,None,None,None
TXN05651,0,None,None,None
TXN05652,0,None,None,None
TXN05653,0,None,None,None
TXN05654,0,None,None,None
TXN05655,0,None,None,None
TXN05656,0,None,None,None
TXN05657,0,None,None,None
TXN05658,1,Error,High,F001
TXN05659,1,Error,Low,M003
TXN05660,0,None,None,None
TXN05661,0,None,None,None
TXN05662,0,None,None,None
TXN05663,0,None,None,None
TXN05664,0,None,None,None
TXN05665,0,None,None,None
TXN05666,0,None,None,None
TXN05667,0,None,None,None
TXN05668,0,None,None,None
TXN05669,0,None,None,None
TXN05670,0,None,None,None
TXN05671,1,Error,Low,M003
TXN05672,0,None,None,None
TXN05673,0,None,None,None
TXN05674,0,None,None,None
TXN05675,1,Error,High,M003
TXN05676,0,None,None,None
TXN05677,0,None,None,None
TXN05678,0,None,None,None
TXN05679,0,None,None,None
TXN05680,0,None,None,None
TXN05681,0,None,None,None
TXN05682,0,None,None,None
TXN05683,1,Fraud,Medium,E002
TXN05684,0,None,None,None
TXN05685,0,None,None,None
TXN05686,0,None,None,None
TXN05687,0,None,None,None
TXN05688,1,Fraud,Low,M003
TXN05689,0,None,None,None
TXN05690,0,None,None,None
TXN05691,0,None,None,None
TXN05692,0,None,None,None
TXN05693,0,None,None,None
TXN05694,0,None,None,None
TXN05695,0,None,None,None
TXN05696,0,None,None,None
TXN05697,0,None,None,None
TXN05698,0,None,None,None
TXN05699,1,Fraud,Low,E002
TXN05700,0,None,None,None
TXN05701,0,None,None,None
TXN05702,0,None,None,None
TXN05703,0,None,None,None
TXN05704,0,None,None,None
TXN05705,1,Fraud,High,E002
TXN05706,0,None,None,None
TXN05707,1,Fraud,High,F001
TXN05708,0,None,None,None
TXN05709,0,None,None,None
TXN05710,1,Error,Medium,E002
TXN05711,0,None,None,None
TXN05712,1,Misstatement,Low,E002
TXN05713,0,None,None,None
TXN05714,1,Error,Medium,M003
TXN05715,0,None,None,None
TXN05716,0,None,None,None
TXN05717,0,None,None,None
TXN05718,0,None,None,None
TXN05719,0,None,None,None
TXN05720,0,None,None,None
TXN05721,0,None,None,None
TXN05722,0,None,None,None
TXN05723,0,None,None,None
TXN05724,0,None,None,None
TXN05725,0,None,None,None
TXN05726,0,None,None,None
TXN05727,0,None,None,None
TXN05728,0,None,None,None
TXN05729,0,None,None,None
TXN05730,1,Error,High,M003
TXN05731,0,None,None,None
TXN05732,0,None,None,None
TXN05733,0,None,None,None
TXN05734,0,None,None,None
TXN05735,0,None,None,None
TXN05736,0,None,None,None
TXN05737,0,None,None,None
TXN05738,0,None,None,None
TXN05739,0,None,None,None
TXN05740,0,None,None,None
TXN05741,1,Misstatement,Low,M003
TXN05742,0,None,None,None
TXN05743,0,None,None,None
TXN05744,1,Misstatement,Low,E002
TXN05745,0,None,None,None
TXN05746,0,None,None,None
TXN05747,0,None,None,None
TXN05748,1,Misstatement,Medium,E002
TXN05749,1,Fraud,Medium,M003
TXN05750,0,None,None,None
TXN05751,0,None,None,None
TXN05752,0,None,None,None
TXN05753,0,None,None,None
TXN05754,0,None,None,None
TXN05755,1,Fraud,Low,M003
TXN05756,0,None,None,None
TXN05757,0,None,None,None
TXN05758,0,None,None,None
TXN05759,0,None,None,None
TXN05760,0,None,None,None
TXN05761,0,None,None,None
TXN05762,1,Misstatement,Low,F001
TXN05763,1,Fraud,Low,M003
TXN05764,0,None,None,None
TXN05765,1,Misstatement,High,E002
TXN05766,0,None,None,None
TXN05767,0,None,None,None
TXN05768,0,None,None,None
TXN05769,0,None,None,None
TXN05770,1,Error,Medium,F001
TXN05771,0,None,None,None
TXN05772,0,None,None,None
TXN05773,0,None,None,None
TXN05774,0,None,None,None
TXN05775,0,None,None,None
TXN05776,0,None,None,None
TXN05777,0,None,None,None
TXN05778,0,None,None,None
TXN05779,0,None,None,None
TXN05780,0,None,None,None
TXN05781,0,None,None,None
TXN05782,0,None,None,None
TXN05783,0,None,None,None
TXN05784,0,None,None,None
TXN05785,0,None,None,None
TXN05786,1,Fraud,Low,F001
TXN05787,0,None,None,None
TXN05788,0,None,None,None
TXN05789,1,Error,Medium,M003
TXN05790,0,None,None,None
TXN05791,0,None,None,None
TXN05792,0,None,None,None
TXN05793,1,Fraud,Low,F001
TXN05794,1,Error,High,F001
TXN05795,0,None,None,None
TXN05796,0,None,None,None
TXN05797,0,None,None,None
TXN05798,1,Fraud,Medium,F001
TXN05799,1,Misstatement,High,F001
TXN05800,0,None,None,None
TXN05801,0,None,None,None
TXN05802,0,None,None,None
TXN05803,0,None,None,None
TXN05804,0,None,None,None
TXN05805,0,None,None,None
TXN05806,0,None,None,None
TXN05807,0,None,None,None
TXN05808,1,Error,Medium,M003
TXN05809,0,None,None,None
TXN05810,0,None,None,None
TXN05811,0,None,None,None
TXN05812,1,Fraud,Low,M003
TXN05813,0,None,None,None
TXN05814,0,None,None,None
TXN05815,0,None,None,None
TXN05816,0,None,None,None
TXN05817,0,None,None,None
TXN05818,0,None,None,None
TXN05819,1,Error,Low,E002
TXN05820,0,None,None,None
TXN05821,0,None,None,None
TXN05822,0,None,None,None
TXN05823,0,None,None,None
TXN05824,0,None,None,None
TXN05825,0,None,None,None
TXN05826,0,None,None,None
TXN05827,0,None,None,None
TXN05828,0,None,None,None
TXN05829,0,None,None,None
TXN05830,0,None,None,None
TXN05831,1,Error,High,M003
TXN05832,0,None,None,None
TXN05833,0,None,None,None
TXN05834,0,None,None,None
TXN05835,0,None,None,None
TXN05836,0,None,None,None
TXN05837,1,Error,High,F001
TXN05838,0,None,None,None
TXN05839,0,None,None,None
TXN05840,0,None,None,None
TXN05841,0,None,None,None
TXN05842,0,None,None,None
TXN05843,0,None,None,None
TXN05844,0,None,None,None
TXN05845,1,Fraud,Medium,E002
TXN05846,0,None,None,None
TXN05847,0,None,None,None
TXN05848,0,None,None,None
TXN05849,0,None,None,None
TXN05850,0,None,None,None
TXN05851,0,None,None,None
TXN05852,1,Misstatement,High,E002
TXN05853,1,Error,Medium,E002
TXN05854,1,Error,High,M003
TXN05855,0,None,None,None
TXN05856,0,None,None,None
TXN05857,0,None,None,None
TXN05858,0,None,None,None
TXN05859,0,None,None,None
TXN05860,0,None,None,None
TXN05861,0,None,None,None
TXN05862,0,None,None,None
TXN05863,0,None,None,None
TXN05864,0,None,None,None
TXN05865,0,None,None,None
TXN05866,0,None,None,None
TXN05867,0,None,None,None
TXN05868,0,None,None,None
TXN05869,0,None,None,None
TXN05870,0,None,None,None
TXN05871,0,None,None,None
TXN05872,0,None,None,None
TXN05873,0,None,None,None
TXN05874,0,None,None,None
TXN05875,0,None,None,None
TXN05876,0,None,None,None
TXN05877,1,Error,High,E002
TXN05878,0,None,None,None
TXN05879,0,None,None,None
TXN05880,0,None,None,None
TXN05881,0,None,None,None
TXN05882,0,None,None,None
TXN05883,0,None,None,None
TXN05884,1,Misstatement,High,F001
TXN05885,0,None,None,None
TXN05886,0,None,None,None
TXN05887,0,None,None,None
TXN05888,1,Fraud,Low,M003
TXN05889,0,None,None,None
TXN05890,0,None,None,None
TXN05891,0,None,None,None
TXN05892,0,None,None,None
TXN05893,0,None,None,None
TXN05894,0,None,None,None
TXN05895,0,None,None,None
TXN05896,0,None,None,None
TXN05897,1,Misstatement,High,M003
TXN05898,0,None,None,None
TXN05899,1,Misstatement,Low,M003
TXN05900,0,None,None,None
TXN05901,0,None,None,None
TXN05902,0,None,None,None
TXN05903,0,None,None,None
TXN05904,0,None,None,None
TXN05905,0,None,None,None
TXN05906,0,None,None,None
TXN05907,0,None,None,None
TXN05908,0,None,None,None
TXN05909,0,None,None,None
TXN05910,0,None,None,None
TXN05911,0,None,None,None
TXN05912,1,Fraud,Medium,M003
TXN05913,0,None,None,None
TXN05914,0,None,None,None
TXN05915,0,None,None,None
TXN05916,0,None,None,None
TXN05917,1,Error,High,M003
TXN05918,0,None,None,None
TXN05919,0,None,None,None
TXN05920,0,None,None,None
TXN05921,0,None,None,None
TXN05922,1,Fraud,High,F001
TXN05923,0,None,None,None
TXN05924,0,None,None,None
TXN05925,0,None,None,None
TXN05926,0,None,None,None
TXN05927,0,None,None,None
TXN05928,0,None,None,None
TXN05929,0,None,None,None
TXN05930,1,Fraud,Low,E002
TXN05931,0,None,None,None
TXN05932,0,None,None,None
TXN05933,0,None,None,None
TXN05934,1,Misstatement,Low,M003
TXN05935,0,None,None,None
TXN05936,0,None,None,None
TXN05937,0,None,None,None
TXN05938,0,None,None,None
TXN05939,0,None,None,None
TXN05940,0,None,None,None
TXN05941,0,None,None,None
TXN05942,0,None,None,None
TXN05943,0,None,None,None
TXN05944,1,Misstatement,High,E002
TXN05945,1,Fraud,Low,E002
TXN05946,0,None,None,None
TXN05947,0,None,None,None
TXN05948,0,None,None,None
TXN05949,0,None,None,None
TXN05950,0,None,None,None
TXN05951,0,None,None,None
TXN05952,0,None,None,None
TXN05953,0,None,None,None
TXN05954,0,None,None,None
TXN05955,0,None,None,None
TXN05956,0,None,None,None
TXN05957,0,None,None,None
TXN05958,0,None,None,None
TXN05959,0,None,None,None
TXN05960,0,None,None,None
TXN05961,0,None,None,None
TXN05962,1,Fraud,Medium,F001
TXN05963,0,None,None,None
TXN05964,0,None,None,None
TXN05965,0,None,None,None
TXN05966,1,Error,Low,M003
TXN05967,1,Misstatement,Low,F001
TXN05968,0,None,None,None
TXN05969,1,Error,Low,E002
TXN05970,0,None,None,None
TXN05971,0,None,None,None
TXN05972,0,None,None,None
TXN05973,0,None,None,None
TXN05974,1,Fraud,High,M003
TXN05975,0,None,None,None
TXN05976,1,Error,High,M003
TXN05977,0,None,None,None
TXN05978,0,None,None,None
TXN05979,0,None,None,None
TXN05980,0,None,None,None
TXN05981,0,None,None,None
TXN05982,0,None,None,None
TXN05983,1,Fraud,High,E002
TXN05984,0,None,None,None
TXN05985,0,None,None,None
TXN05986,0,None,None,None
TXN05987,0,None,None,None
TXN05988,1,Error,Medium,M003
TXN05989,0,None,None,None
TXN05990,0,None,None,None
TXN05991,0,None,None,None
TXN05992,0,None,None,None
TXN05993,0,None,None,None
TXN05994,0,None,None,None
TXN05995,0,None,None,None
TXN05996,0,None,None,None
TXN05997,0,None,None,None
TXN05998,0,None,None,None
TXN05999,0,None,None,None
TXN06000,0,None,None,None
TXN06001,0,None,None,None
TXN06002,0,None,None,None
TXN06003,1,Fraud,Low,M003
TXN06004,0,None,None,None
TXN06005,0,None,None,None
TXN06006,1,Fraud,Low,M003
TXN06007,0,None,None,None
TXN06008,0,None,None,None
TXN06009,0,None,None,None
TXN06010,0,None,None,None
TXN06011,0,None,None,None
TXN06012,0,None,None,None
TXN06013,1,Error,Low,M003
TXN06014,0,None,None,None
TXN06015,0,None,None,None
TXN06016,0,None,None,None
TXN06017,0,None,None,None
TXN06018,0,None,None,None
TXN06019,0,None,None,None
TXN06020,0,None,None,None
TXN06021,0,None,None,None
TXN06022,1,Misstatement,High,E002
TXN06023,1,Misstatement,High,E002
TXN06024,0,None,None,None
TXN06025,0,None,None,None
TXN06026,0,None,None,None
TXN06027,1,Fraud,Medium,E002
TXN06028,0,None,None,None
TXN06029,0,None,None,None
TXN06030,0,None,None,None
TXN06031,0,None,None,None
TXN06032,0,None,None,None
TXN06033,0,None,None,None
TXN06034,0,None,None,None
TXN06035,0,None,None,None
TXN06036,0,None,None,None
TXN06037,0,None,None,None
TXN06038,1,Misstatement,Medium,E002
TXN06039,0,None,None,None
TXN06040,1,Fraud,Low,M003
TXN06041,0,None,None,None
TXN06042,0,None,None,None
TXN06043,0,None,None,None
TXN06044,0,None,None,None
TXN06045,0,None,None,None
TXN06046,0,None,None,None
TXN06047,0,None,None,None
TXN06048,0,None,None,None
TXN06049,0,None,None,None
TXN06050,1,Fraud,Low,E002
TXN06051,0,None,None,None
TXN06052,1,Fraud,High,E002
TXN06053,0,None,None,None
TXN06054,0,None,None,None
TXN06055,0,None,None,None
TXN06056,0,None,None,None
TXN06057,0,None,None,None
TXN06058,0,None,None,None
TXN06059,0,None,None,None
TXN06060,0,None,None,None
TXN06061,0,None,None,None
TXN06062,0,None,None,None
TXN06063,0,None,None,None
TXN06064,0,None,None,None
TXN06065,0,None,None,None
TXN06066,0,None,None,None
TXN06067,0,None,None,None
TXN06068,0,None,None,None
TXN06069,0,None,None,None
TXN06070,0,None,None,None
TXN06071,1,Fraud,High,F001
TXN06072,0,None,None,None
TXN06073,0,None,None,None
TXN06074,0,None,None,None
TXN06075,0,None,None,None
TXN06076,0,None,None,None
TXN06077,0,None,None,None
TXN06078,0,None,None,None
TXN06079,0,None,None,None
TXN06080,0,None,None,None
TXN06081,0,None,None,None
TXN06082,1,Error,High,F001
TXN06083,0,None,None,None
TXN06084,0,None,None,None
TXN06085,0,None,None,None
TXN06086,0,None,None,None
TXN06087,0,None,None,None
TXN06088,0,None,None,None
TXN06089,0,None,None,None
TXN06090,0,None,None,None
TXN06091,0,None,None,None
TXN06092,0,None,None,None
TXN06093,0,None,None,None
TXN06094,0,None,None,None
TXN06095,0,None,None,None
TXN06096,0,None,None,None
TXN06097,0,None,None,None
TXN06098,1,Misstatement,Medium,M003
TXN06099,0,None,None,None
TXN06100,1,Fraud,High,F001
TXN06101,0,None,None,None
TXN06102,0,None,None,None
TXN06103,0,None,None,None
TXN06104,1,Error,Medium,F001
TXN06105,0,None,None,None
TXN06106,0,None,None,None
TXN06107,0,None,None,None
TXN06108,0,None,None,None
TXN06109,0,None,None,None
TXN06110,1,Error,Low,F001
TXN06111,1,Error,Low,F001
TXN06112,0,None,None,None
TXN06113,1,Fraud,Low,M003
TXN06114,0,None,None,None
TXN06115,0,None,None,None
TXN06116,0,None,None,None
TXN06117,0,None,None,None
TXN06118,1,Error,Low,F001
TXN06119,0,None,None,None
TXN06120,0,None,None,None
TXN06121,0,None,None,None
TXN06122,0,None,None,None
TXN06123,0,None,None,None
TXN06124,1,Misstatement,Low,E002
TXN06125,0,None,None,None
TXN06126,0,None,None,None
TXN06127,0,None,None,None
TXN06128,0,None,None,None
TXN06129,0,None,None,None
TXN06130,0,None,None,None
TXN06131,0,None,None,None
TXN06132,0,None,None,None
TXN06133,0,None,None,None
TXN06134,0,None,None,None
TXN06135,0,None,None,None
TXN06136,0,None,None,None
TXN06137,0,None,None,None
TXN06138,1,Fraud,Medium,F001
TXN06139,0,None,None,None
TXN06140,0,None,None,None
TXN06141,0,None,None,None
TXN06142,0,None,None,None
TXN06143,0,None,None,None
TXN06144,1,Misstatement,High,F001
