User_ID,System_Latency,Login_Frequency,Failed_Attempts,IP_Region
U341,267.39,3,5,BR
U150,270.65,7,5,NE
U473,265.33,9,3,ML
U192,111.58,6,2,NP
U462,182.06,1,1,TH
U243,498.23,1,1,CN
U132,177.41,8,4,SG
U220,123.15,3,1,LY
U358,321.9,9,1,GW
U066,310.34,5,1,NL
U276,484.44,4,2,MU
U265,180.5,9,2,SZ
U263,453.17,6,1,AL
U400,117.26,9,1,JO
U315,284.16,1,0,MG
U212,137.35,1,4,KZ
U166,418.86,10,2,IT
U162,332.32,10,0,HU
U077,167.89,10,1,CL
U129,285.66,9,2,MV
U418,120.15,7,2,PL
U424,374.97,7,5,LS
U051,244.77,10,5,DZ
U201,309.46,3,3,VN
U008,468.88,5,1,TM
U266,155.44,6,5,AL
U482,101.27,1,5,GT
U398,302.8,6,0,MX
U034,350.13,2,1,ET
U095,418.43,5,5,DZ
U281,431.79,10,0,AT
U137,265.61,1,1,UG
U285,175.25,5,2,CA
U124,284.16,9,2,CO
U020,473.8,8,5,CR
U299,374.24,4,0,TO
U401,302.19,6,4,CR
U425,360.07,10,2,DJ
U365,451.74,8,0,BG
U370,317.78,6,0,MR
U474,329.59,5,1,NI
U204,104.51,4,4,UG
U178,251.36,5,3,UG
U403,453.69,6,2,FI
U192,259.58,4,2,GA
U236,417.08,7,2,MU
U225,372.37,5,1,SR
U194,309.43,10,2,FI
U025,450.1,10,5,VE
U252,163.85,7,2,RW
U263,335.2,2,0,JO
U363,224.63,1,3,TJ
U203,446.23,8,3,KP
U383,247.79,8,2,JO
U244,317.72,10,3,JP
U299,206.5,10,5,MV
U251,229.01,8,4,VU
U498,471.56,8,4,IL
U477,268.92,3,1,EG
U026,410.5,3,3,FI
U189,371.05,3,2,PT
U384,338.71,3,4,TM
U327,162.71,7,2,RU
U438,214.19,5,0,ZM
U451,366.33,7,4,ET
U459,343.86,2,5,ZM
U389,282.54,6,1,BR
U074,341.8,4,3,IN
U025,103.36,4,1,HU
U121,149.32,1,4,BB
U037,323.04,1,4,TO
U222,312.47,3,3,GQ
U045,205.76,8,2,AE
U267,389.95,1,5,AD
U402,347.12,3,3,CV
U317,465.65,8,1,GM
U220,238.3,6,0,CV
U287,390.17,1,5,KE
U378,202.96,8,5,BA
U221,312.28,7,5,FR
U196,282.42,10,1,BG
U113,329.41,8,5,IE
U134,477.65,7,0,JM
U262,419.33,10,2,BG
U117,208.69,4,5,GM
U290,477.72,9,1,QA
U334,198.67,1,0,WS
U223,201.99,6,3,SL
U487,460.03,2,0,KR
U451,227.33,5,2,BZ
U346,250.86,6,1,BH
U414,376.82,4,1,SK
U099,466.39,9,4,GM
U274,353.76,7,4,EG
U040,254.76,10,2,ID
U026,173.12,1,4,LU
U320,186.62,2,4,LV
U085,367.99,7,4,KE
U366,301.74,9,2,VA
U019,111.82,2,3,AO
U274,381.29,3,0,SN
U170,399.08,1,4,MZ
U003,266.01,8,5,ES
U254,122.44,6,4,AF
U499,468.76,1,0,KM
U435,342.34,1,3,TD
U408,331.18,1,4,TG
U031,354.17,7,4,MR
U197,221.48,10,5,KE
U111,356.14,10,5,SG
U274,312.48,2,4,LK
U491,389.92,6,0,SA
U038,103.45,6,4,WS
U143,381.08,9,4,MG
U485,278.05,6,1,CG
U436,169.19,10,1,KG
U010,490.25,4,3,JM
U328,410.38,10,0,GQ
U291,382.42,3,0,GH
U103,436.38,3,2,TW
U018,275.53,5,2,VE
U186,150.69,5,4,CU
U469,393.98,6,0,UA
U428,449.8,6,3,PS
U348,311,7,0,ET
U057,109.25,6,5,LT
U399,497.18,3,0,TR
U030,132.12,4,1,TN
U048,414.61,3,5,RU
U488,228.01,3,3,SZ
U215,316.2,2,2,DO
U268,354.64,5,3,KE
U045,193.97,9,4,RU
U322,393.6,10,4,DJ
U226,180.11,5,0,PE
U163,131.13,5,3,TM
U344,427.42,2,5,LV
U005,489.23,4,4,MU
U006,147.78,10,4,RS
U136,291.21,10,3,AD
U270,235.29,10,4,AD
U116,492.87,6,2,TL
U481,208.04,2,4,GD
U452,337.68,8,0,HR
U158,210.22,7,1,US
U490,389.04,10,4,AR
U151,198.5,10,0,AR
U306,434.03,4,1,PW
U185,298.71,4,5,SB
U178,317.85,1,3,SD
U331,279.83,4,3,PS
U116,388.96,9,4,PY
U366,115.61,2,0,KH
U235,359.71,6,2,FM
U309,346.66,7,1,GY
U457,263.4,10,5,KN
U385,153.94,6,4,BH
U112,311.15,10,5,BZ
U254,429.97,1,3,GN
U345,468.64,8,2,CY
U011,276.21,1,0,BR
U436,209.7,6,5,IS
U350,466.2,7,5,GW
U124,201.23,10,4,ES
U216,105.42,6,5,KN
U092,145.97,2,4,ID
U413,276.89,1,2,IL
U075,217.72,7,1,FI
U195,488.21,4,5,US
U477,155.57,7,2,CZ
U398,339.96,2,1,CV
U070,379.19,2,4,PL
U326,304.4,3,3,TR
U184,226.64,9,5,MH
U199,270.97,8,0,ET
U243,352.45,5,1,PH
U305,226.44,1,4,IN
U201,237.44,9,5,EG
U344,441.61,2,3,PY
U441,159.88,2,5,HT
U121,233.64,8,3,SE
U281,415.3,4,1,BS
U376,260.76,1,1,GM
U351,169.81,7,4,CV
U135,171.46,10,0,UY
U412,342.84,10,0,PG
U100,497.59,4,2,AF
U221,164.81,9,0,AR
U038,493.07,3,2,BG
U452,268.01,2,5,PA
U485,346.36,5,1,CO
U429,117.47,6,1,SA
U260,366.48,3,5,GY
U114,139.56,9,5,VC
U167,495.62,8,3,CU
U420,203.91,9,5,TJ
U452,191.07,10,5,RW
U331,165.46,10,5,CM
U266,386.91,10,4,CN
U287,471.13,10,2,PY
U480,322.84,7,5,PA
U219,368.37,3,2,LK
U479,310.25,9,0,SV
U437,495.61,10,0,ZM
U344,346.46,4,2,KH
U374,421.39,1,1,CA
U426,433.73,3,1,ID
U035,366.56,9,1,CD
U332,342.33,5,0,KZ
U434,256.11,1,0,UA
U195,162.05,6,5,CL
U162,358.76,3,5,BS
U080,201.15,2,4,SL
U309,359.67,9,3,FJ
U177,395.86,6,2,AT
U174,174.69,1,4,JP
U494,264.91,6,3,YE
U460,272.29,7,1,SZ
U366,134.75,1,5,IQ
U374,190.66,9,5,KE
U040,260.58,4,1,MY
U267,298.9,2,1,EG
U308,356.57,10,2,BG
U374,120.72,2,4,TN
U086,465.57,3,3,GY
U352,180.31,7,4,GD
U461,360.73,1,0,HT
U167,131.68,5,4,TH
U087,222.16,9,1,TJ
U446,408.81,6,2,CL
U115,164.37,9,1,GE
U053,158.26,10,0,CZ
U194,192.73,7,0,BB
U462,246.25,6,2,BZ
U344,359.01,5,3,GW
U119,112.58,10,5,PH
U252,391.9,9,2,KE
U314,159.46,2,3,KI
U149,271.18,9,3,GB
U082,444.71,5,2,IN
U037,442.14,5,3,TJ
U165,354.68,1,1,MC
U021,114.55,10,1,LA
U126,419.75,4,5,LS
U280,130.19,9,2,BD
U452,341.95,7,0,GH
U476,114.5,6,5,MW
U478,462.83,5,5,KR
U376,133.44,8,2,BR
U207,118.78,2,0,BA
U125,142.55,10,2,KM
U422,256.89,3,3,BS
U453,433.81,8,0,BI
U031,337.15,1,3,IE
U143,229.23,6,1,HR
U107,235.93,5,0,LT
U164,224.39,9,1,LC
U397,388.1,8,2,BZ
U034,115.5,5,1,AZ
U492,138.43,9,1,TN
U378,454.03,8,0,TJ
U140,447.72,1,5,KE
U452,441.68,6,4,VU
U105,152.12,7,3,KZ
U485,394.08,7,4,NZ
U271,296.37,3,1,CF
U377,219.25,4,2,DM
U344,403.81,1,3,TV
U003,376.35,1,5,UA
U450,421.76,6,5,DJ
U438,101.7,7,3,LI
U010,358.68,1,0,SG
U129,172.36,10,3,LV
U466,385.63,5,2,ML
U085,235.95,5,0,KZ
U243,369.91,7,1,MC
U249,328.24,2,2,TO
U202,473.57,6,5,AD
U265,283.1,1,5,ZM
U451,472.26,2,1,JP
U105,179,3,5,PE
U189,299.63,4,0,LT
U420,483.31,6,0,SB
U353,163.14,1,2,JP
U473,264.67,7,3,BA
U120,258.73,7,4,NA
U010,428.38,6,2,AR
U301,460.39,7,0,TZ
U218,327.82,7,3,OM
U375,142.4,1,1,UA
U258,399.79,6,3,CH
U217,123.65,1,1,DE
U376,312.89,6,2,SV
U252,367.13,10,0,LK
U435,400.4,1,3,CO
U235,126.29,9,4,ER
U109,147.18,6,3,QA
U463,297.88,6,2,AO
U011,185.36,8,2,KM
U001,465.14,7,0,WS
U037,100.37,6,1,MT
U060,158.73,8,1,AZ
U117,113.41,9,3,HN
U146,108.98,10,1,LK
U051,207.89,4,5,IR
U420,159.08,8,5,CH
U355,283.35,10,0,SI
U124,268.21,4,5,CL
U491,415.62,10,0,IS
U256,198.08,2,2,CN
U309,432.82,10,0,CO
U448,358.54,5,4,IR
U298,405.11,8,5,PT
U141,265.56,5,4,CF
U377,156.06,4,1,SE
U288,272.42,8,1,SM
U295,374.33,3,4,PL
U306,242.45,10,4,BE
U239,438.95,10,1,BR
U046,489.26,1,0,SN
U084,213.78,4,4,ZW
U013,455.51,6,1,PT
U024,368.76,3,1,BA
U041,205.35,2,0,GH
U432,132.68,10,1,FR
U353,264.5,7,1,EG
U050,162.78,1,3,TO
U058,249.6,10,0,MC
U409,329.21,2,2,CI
U492,240.94,1,5,RS
U240,386.82,3,2,UA
U283,492.92,8,5,MU
U059,481.57,7,0,CA
U190,314.99,5,1,MR
U176,299.41,8,5,JO
U080,243.66,2,4,OM
U106,355.73,5,3,SR
U360,324.38,3,0,EC
U418,469.22,5,3,TN
U250,325.51,4,1,SO
U090,395.51,3,4,BD
U023,123.73,2,2,UY
U426,389.46,2,1,MX
U064,369.24,2,0,MA
U311,452.64,10,3,CG
U025,165.46,1,1,ZA
U283,415.75,3,4,SE
U128,311.77,7,3,AD
U137,413.82,7,1,AM
U199,466.77,3,2,GY
U042,405.08,4,2,ZM
U231,119.89,8,0,IN
U169,444.89,8,1,HN
U367,259.75,4,4,MD
U373,476.57,9,2,PS
U028,391.41,2,0,LB
U111,108.19,4,4,BE
U188,363.55,4,3,NP
U282,350.87,1,5,GM
U169,498.51,10,5,LC
U116,341.24,9,1,NZ
U242,298,4,4,SV
U100,381.96,2,5,MG
U293,217.96,5,2,EG
U033,409.82,6,2,NR
U298,190.91,3,4,KG
U438,410.28,4,3,CZ
U229,490.11,8,3,CU
U481,337.26,9,4,SI
U002,223.63,1,5,AU
U304,371.64,4,1,DE
U156,310.12,5,0,GR
U274,479.48,7,3,TO
U134,466.07,4,0,SB
U179,377.29,4,5,AU
U227,392.58,3,1,OM
U346,451.26,9,3,CA
U103,121.52,8,4,CM
U196,498.85,5,3,LS
U205,459.22,3,1,NZ
U292,477.24,6,5,JM
U323,151.79,7,5,JO
U414,354.52,6,2,BS
U080,405.81,7,4,LS
U483,387.75,9,3,LS
U282,465.4,7,3,MT
U069,292.33,7,2,SE
U463,414.84,9,5,VA
U315,415.69,1,3,FI
U317,422.19,6,5,BG
U298,184.44,9,0,AR
U320,409.42,1,1,KM
U414,141.11,1,4,IE
U357,418.04,1,0,CR
U252,264.03,6,3,FM
U168,351.13,9,4,PY
U493,416.89,10,2,ST
U308,448.12,6,2,SL
U392,108.71,4,1,AT
U091,338.57,9,0,VC
U424,276.92,2,0,FM
U140,216.63,6,0,MH
U457,493.72,8,5,VN
U130,345.44,6,4,NR
U431,166.02,1,2,PK
U480,327.97,2,1,LU
U277,126.41,6,0,LY
U035,354.42,5,3,SM
U071,152.45,4,0,MN
U383,151.47,9,2,VU
U111,150.66,6,3,BG
U305,242.2,8,3,ET
U200,239.46,9,3,IS
U102,341.78,2,5,DZ
U278,487.84,9,4,MX
U019,120.13,1,5,NE
U480,467.91,8,2,NL
U153,406.6,8,4,SM
U055,213.67,10,3,CH
U447,336.86,5,0,GD
U171,100.71,10,1,EC
U367,357.3,2,2,PH
U198,287.83,5,0,BI
U413,329.19,9,0,JM
U251,135.44,9,1,BN
U171,406.81,2,4,IL
U457,431.62,6,1,CA
U304,397.35,2,5,NO
U024,191.44,5,4,HR
U180,371.42,5,5,BI
U454,240.3,7,4,MC
U125,251.56,7,0,GQ
U051,484.5,2,0,BA
U209,360.26,10,2,LK
U152,497.56,10,1,TM
U231,189.18,6,1,BY
U468,181.83,5,4,KW
U486,206.1,2,5,NI
U445,122.35,8,5,MT
U133,447.67,2,2,ME
U136,376.71,1,5,CD
U313,305.64,1,1,NI
U276,108.04,7,2,ZW
U048,441.33,6,3,KW
U435,186.58,7,4,MD
U081,476,3,3,CI
U079,195.74,7,2,LS
U371,231.51,7,5,MH
U339,359.39,7,2,MW
U326,195.46,9,2,BH
U212,473.18,9,2,LI
U428,315.95,6,0,JO
U056,413.37,5,4,DJ
U051,466.55,6,2,VC
U402,442.75,6,2,ZA
U302,347.75,4,2,LB
U352,396.97,7,4,CN
U201,183.71,4,4,SB
U129,376.39,8,2,SN
U296,433.1,8,4,KN
U134,162.42,7,4,LK
U407,165.42,7,5,ER
U495,354.87,6,5,ZA
U415,417.66,10,0,JO
U200,173,10,3,GR
U158,223.43,6,4,ZW
U305,160.88,10,0,GN
U334,488.85,10,2,LR
U280,304.35,1,1,ID
U276,227.73,3,4,GB
U108,205.03,4,4,KM
U128,298.31,5,3,GA
U129,321.45,5,4,BF
U367,333.45,3,4,PT
U070,406.89,4,4,BB
U259,354.26,9,4,KW
U055,282.29,2,4,TO
U174,295.04,7,4,TH
U468,247.97,3,2,NA
U496,111.3,3,4,IE
U117,110.06,7,5,GY
U082,248.41,7,4,SG
U469,358.13,5,2,RU
U104,107.98,9,2,AO
U181,260.87,5,0,CN
U073,152.06,10,3,TZ
U119,367.49,2,0,AT
U104,174.2,9,1,SY
U295,261.87,7,3,BZ
U427,472.67,2,4,TG
U380,385.52,5,0,GE
U354,449.41,7,4,AO
U446,450.96,3,5,TV
U403,180.86,9,2,NP
U236,270.97,9,4,TD
U026,281.2,4,2,PE
U496,101.33,7,0,MN
U091,407.6,4,2,GW
U190,342.55,6,5,BI
U210,121.03,9,5,SL
U278,395.48,1,1,VU
U104,116.04,6,0,BE
U382,305.37,4,4,BN
U473,499.5,4,4,SR
U032,397,2,4,SV
U037,356.32,6,4,IS
U314,276.37,2,0,LY
U277,469.84,4,1,CG
U257,299.5,2,0,PE
U423,365.42,4,3,SG
U012,165.23,6,3,ET
U181,488.21,7,3,CO
U273,176.32,2,1,PH
U192,335.57,2,0,MD
U056,273.86,8,4,GH
U214,433.73,1,4,BE
U191,255.52,3,0,LY
U236,422.22,8,2,MH
U164,424.3,9,1,RS
U219,220.22,5,0,BA
U425,210.84,8,1,ER
U416,143.05,4,4,NR
U233,371.55,5,1,CO
U404,334.49,5,1,KR
U479,369.45,8,1,NO
U401,492.72,10,3,IE
U493,465.79,4,3,CM
U236,280.95,8,3,TJ
U498,387.29,3,0,EE
U346,327.48,3,2,PE
U376,310.92,4,1,GT
U395,259.91,10,4,NL
U274,158.72,2,3,PK
U005,341.88,8,4,AG
U352,140.24,7,1,SD
U427,421.31,2,2,ZA
U093,240.76,10,1,GA
U495,226.27,7,4,GB
U351,389.4,9,2,PT
U213,225.46,3,0,CD
U224,292.67,3,5,KR
U099,213.62,6,1,AM
U316,440.91,9,5,TO
U387,317.36,9,3,LV
U035,396.39,6,4,KE
U139,297.65,9,5,LY
U233,139.54,5,0,MH
U298,357.11,4,1,BI
U287,393.83,2,1,TM
U004,177.23,4,2,AR
U434,181.91,6,1,SL
U157,490.41,8,1,IE
U424,278.39,5,1,TT
U341,476.31,1,5,FR
U276,191.09,9,2,JM
U247,417.19,8,4,EG
U361,185.27,5,4,TO
U090,219.5,8,4,ME
U468,298.04,5,2,SZ
U142,458.7,1,5,VN
U436,451.94,8,5,IL
U035,346.5,4,0,MG
U265,269.21,10,2,IQ
U160,137.91,8,0,GR
U202,285.92,3,3,TT
U291,244.31,10,1,PG
U258,120.24,7,3,ZW
U102,145.02,2,2,IS
U444,108.16,8,1,AG
U324,108.16,6,1,LY
U160,117.33,7,0,TW
U408,299.48,6,1,TN
U250,269.66,8,5,CF
U492,365.16,8,0,IQ
U426,408.44,10,0,MU
U010,242.71,10,5,MH
U419,426.56,1,2,MU
U394,308.72,7,2,BS
U150,466.1,2,5,EC
U375,447.33,9,2,JM
U388,285.63,4,2,CI
U483,407.38,5,5,IT
U074,240.41,5,4,GM
U435,354.6,3,2,PG
U263,476.92,6,0,BF
U482,190.92,2,1,EG
U290,458.99,2,5,TD
U442,121.36,9,2,DZ
U437,359.87,1,3,LR
U097,268.72,10,5,AR
U043,138.22,6,0,JP
U212,380.07,5,0,SR
U036,232.36,6,5,BI
U374,186.31,6,5,TV
U093,298.38,2,0,KI
U131,458.95,10,3,MN
U300,494.51,3,4,BA
U482,183.28,5,0,AR
U499,392.07,2,0,TD
U440,287.07,6,3,UZ
U487,330.22,3,0,BJ
U114,431.22,9,1,MG
U354,167.11,7,3,NG
U246,448.4,4,3,TW
U360,482.12,5,5,IQ
U140,214.79,9,4,HU
U440,437.02,5,5,PG
U070,253.92,1,3,GD
U197,174.92,2,1,WS
U352,258.09,7,0,DM
U408,306.25,2,4,SO
U272,344.41,8,5,DJ
U048,226.9,1,5,VU
U038,135.54,7,2,LI
U271,398.74,5,0,NE
U195,239.17,10,5,LA
U444,367.33,2,2,BI
U238,403.86,5,5,TV
U162,182.56,5,3,IQ
U294,296.8,6,0,SO
U326,443.7,4,3,EE
U117,110.52,4,1,DJ
U213,230.07,8,3,TG
U164,341.04,6,1,LY
U445,393.16,3,0,HU
U078,224.19,1,2,TL
U380,360.4,2,0,BO
U040,200.44,6,1,BT
U273,343.48,7,5,UZ
U409,423.68,10,1,KG
U370,419.72,2,5,UZ
U451,337.49,5,2,LB
U349,325.79,7,0,DO
U185,363.9,2,2,NA
U127,226.23,7,2,CG
U197,371.41,5,0,GD
U413,488.48,2,0,MT
U056,403.9,6,1,CY
U492,360.66,8,0,BJ
U133,170.32,4,3,BI
U461,205.08,4,4,AD
U405,181,8,2,UG
U149,211.18,7,3,KW
U086,486.34,9,5,MY
U316,479.14,5,5,CM
U182,386.63,1,1,GH
U369,156.44,10,5,RU
U189,297.26,2,2,BF
U346,476.5,4,1,ML
U115,129.79,5,3,VN
U088,241.9,2,0,SG
U045,441.49,8,2,BA
U119,191.41,9,2,VA
U494,354.47,2,2,GW
U440,311.18,1,0,ME
U317,102.22,10,0,SD
U290,277.88,1,1,PE
U258,228.2,8,4,TL
U066,143.92,2,0,TH
U472,316.65,10,2,SB
U373,239.83,6,1,SI
U208,358.53,8,0,SA
U156,147.43,2,1,IQ
U109,112.21,5,4,GD
U204,176.6,6,3,LR
U246,361.21,2,4,FJ
U482,273.83,5,3,CZ
U072,152.23,10,3,NZ
U078,107.58,6,3,PG
U468,242.05,2,3,LC
U353,142.17,5,2,IE
U183,211.13,10,3,CZ
U263,396.73,6,2,TJ
U155,265.7,6,3,IL
U074,480.51,9,4,AE
U346,130.87,4,4,RO
U049,263.27,9,5,MN
U094,260.97,8,1,CG
U108,283.65,4,3,CL
U166,250.58,7,1,ZM
U339,103.82,9,1,AZ
U077,136.9,1,1,SZ
U118,233.16,8,0,IN
U483,386.55,3,4,SY
U253,193.84,10,2,NI
U375,497.92,7,4,CV
U142,407.48,7,5,IQ
U363,100.4,2,0,BT
U136,174.15,9,3,EG
U432,361.62,1,4,CM
U114,236.87,9,2,KR
U006,251.4,5,1,NO
U284,221.64,4,0,LY
U452,248.06,9,4,EG
U445,437.66,9,4,CN
U254,438.4,2,5,CO
U480,435.06,7,4,BB
U274,257.92,9,0,MW
U451,398.42,5,5,NI
U461,452.96,9,4,TD
U060,390.05,3,3,TV
U001,335.18,8,0,ZW
U215,290.64,3,0,SI
U428,489.66,4,2,CU
U258,133.44,1,3,SL
U028,123.46,10,0,SN
U063,101.09,10,4,MZ
U262,307.86,1,3,FM
U413,345.72,8,0,TH
U274,416.91,1,5,MK
U255,420.7,5,5,CV
U251,160.76,7,1,BY
U243,197.47,5,3,EE
U493,344.78,5,5,BR
U323,218.79,6,1,CY
U154,448.98,1,4,SR
U399,404.3,4,1,PK
U320,174.33,1,2,SK
U284,224.25,1,3,DJ
U415,294.09,7,3,AM
U137,109.37,1,4,TR
U063,267.27,5,1,LY
U116,139.07,6,0,GR
U009,250.08,2,2,GR
U383,433.24,10,5,NR
U047,188.12,10,3,MT
U286,434.98,1,2,SN
U231,285.14,9,1,LI
U177,434.54,2,2,AT
U279,416.21,9,0,CR
U492,228.79,8,4,CO
U457,410.41,4,4,SE
U178,449.5,4,5,OM
U118,165.97,1,1,JM
U341,338.56,1,1,KH
U452,480.38,3,1,IE
U230,383.74,8,2,MD
U279,128.12,7,5,DK
U360,456.39,4,1,ID
U343,267.14,3,4,KG
U286,331.51,8,3,MR
U415,124.96,3,4,SE
U243,330.2,3,3,MU
U316,359.74,4,5,AG
U234,144.57,8,5,PL
U266,447.06,4,2,LS
U302,291.6,7,5,PS
U313,443.45,10,5,BT
U277,120.19,6,3,SB
U311,259.23,1,5,KP
U220,258.92,5,3,LB
U217,121.83,4,1,UY
U103,273.39,3,1,PW
U268,448.03,7,1,PG
U071,123.07,1,3,LV
U388,330.47,6,1,NI
U287,207.68,10,2,RU
U346,147.85,1,4,TH
U377,362.77,5,5,TH
U087,329.65,8,5,KW
U272,441.95,4,1,MX
U188,287.71,6,4,MU
U077,343.51,4,1,PH
U377,369.89,6,5,CY
U352,141.56,3,0,ME
U131,330.1,3,1,PH
U369,214.04,7,1,KP
U374,277.27,6,1,MA
U399,327.09,5,2,NI
U130,348.77,10,0,FJ
U459,369.24,4,3,CY
U060,319.8,1,0,TZ
U182,208.46,6,4,TO
U201,268.08,4,3,GQ
U189,127.69,10,5,PH
U392,159.49,8,4,BH
U106,342.03,4,5,EE
U031,472.06,5,2,MN
U239,187.6,6,3,RO
U320,305.25,2,0,SM
U217,400.38,4,2,VU
U017,316.42,6,3,SG
U426,224.39,10,4,ET
U259,287.64,10,1,QA
U201,439.81,7,3,US
U054,315.66,5,2,MZ
U115,462.53,3,2,LS
U075,161.25,7,0,AD
U104,411.07,1,2,SN
U238,282.11,7,5,IE
U184,348.69,1,5,LI
U233,494.48,1,3,ID
U401,396.32,10,4,LI
U033,315.16,9,2,TG
U071,272.32,10,5,TZ
U279,170.79,8,4,DK
U461,494.61,3,1,BA
U044,468.24,8,3,BG
U086,174.96,5,0,GW
U362,378.41,1,3,MD
U070,104.88,6,5,VC
U182,411.74,2,4,MK
U229,114.3,5,0,NO
U065,385.21,4,1,IQ
U349,125.92,2,2,GE
U444,229.78,7,1,MG
U033,295.25,5,5,RO
U230,233.18,2,4,KZ
U100,495.2,2,5,BD
U378,106.38,10,0,KZ
U419,424.97,10,1,BR
U187,177.76,2,2,BY
U451,404.44,4,4,CM
U013,476.44,7,0,VN
U289,253.86,6,1,CI
U205,443.16,7,2,SG
U079,390.73,5,3,LY
U483,135.14,1,1,KE
U145,434.12,3,0,KE
U269,252.74,6,4,GB
U241,405.89,5,3,KM
U361,308.75,3,2,US
U282,126.45,7,3,AO
U354,107.11,1,3,EC
U420,163.75,1,0,WS
U151,313.88,7,2,RO
U461,478.98,3,5,LT
U332,400.94,9,2,MC
U348,262.29,10,0,LC
U119,475.28,3,2,NO
U102,357.02,3,1,UG
U447,433.01,4,2,DO
U258,424.45,9,0,IR
U272,147.61,5,2,ML
U185,195.99,4,1,SZ
U498,131.89,6,5,MN
U380,416.85,8,5,TM
U252,122.37,10,3,NZ
U044,211.42,10,2,CF
U309,355.95,4,3,GD
U281,365.56,9,1,ZW
U227,413.05,10,3,FR
U230,364.27,6,0,BG
U380,249.48,10,3,ES
U488,328.02,5,0,TO
U102,355.47,6,2,IS
U469,287.67,9,3,MG
U219,315.47,10,2,FI
U427,418.52,3,1,NO
U498,147.26,3,0,LI
U425,361.46,6,5,FR
U226,344.5,2,0,LK
U248,245.83,8,3,TZ
U138,305.06,5,1,LS
U032,129.82,8,2,BB
U279,196.52,6,3,VA
U215,422.86,3,3,SA
U439,421.33,10,3,DO
U236,110.53,5,5,CH
U131,461.08,10,0,MR
U039,337.66,8,2,KH
U213,221.55,8,5,ML
U073,393.46,6,1,BS
U178,212.57,7,0,TH
U457,204.69,6,1,GQ
U260,407.99,6,4,MU
U478,372.94,2,5,GN
U498,318.53,3,3,MU
U057,231.44,9,4,NI
U271,341.94,9,1,UZ
U453,189.1,10,3,CN
U284,201.98,6,2,BR
U475,162.29,7,3,AO
U280,323.89,4,3,AZ
U169,454.65,9,3,AD
U326,499.86,4,5,IQ
U183,381.33,7,4,WS
U165,490.81,8,1,VU
U458,348.9,7,3,MX
U382,374.27,7,3,FM
U076,273.61,6,5,TV
U020,436.74,8,3,AO
U354,338.61,1,1,GQ
U042,108.44,4,2,SE
U415,300.21,2,5,EC
U276,497.39,1,1,IE
U480,482.89,2,2,MD
U286,119.99,3,1,DZ
U191,269.1,3,3,BR
U257,468.87,2,4,SR
U307,129.05,4,2,CF
U427,484.54,4,5,CI
U194,216.6,9,0,KH
U432,444.05,8,1,LS
U498,271.56,6,4,DZ
U474,355.47,4,5,EG
U208,448.43,5,3,TH
U066,255.5,3,5,WS
U080,141.13,2,3,NE
U057,403.7,5,0,GH
U413,373.93,5,1,MU
U398,434.1,9,5,DZ
U438,211.32,4,4,BZ
U145,488.14,6,1,NL
U296,263.69,5,3,KN
U026,446.17,6,0,PE
U394,120.06,8,1,AR
U332,487.63,5,2,AT
U313,236.91,10,5,KP
U358,307.55,9,4,IS
U442,491.46,9,4,ML
U041,321.75,4,4,CR
U290,212.05,10,3,TO
U079,371.34,7,3,MT
U188,201.98,9,4,MD
U187,359.01,4,4,ER
U478,293.81,9,4,MG
U426,373.67,3,2,LR
U467,489.99,6,5,FI
U346,228.92,3,4,TR
U470,293.67,6,0,DE
U106,213.95,5,4,SM
U464,102.71,4,2,GA
U322,192.19,1,5,RU
U143,178.92,10,0,SR
U028,246.2,4,3,UA
U352,398.57,6,5,MC
U381,307.97,4,4,ML
U276,265.45,6,0,CN
U024,278.93,3,1,GY
U072,335.79,2,3,MC
U154,343.54,6,2,DJ
U245,171.23,2,3,MU
U306,160.93,8,0,ST
U121,224.05,4,5,FR
U154,221.5,5,0,SE
U274,471.96,7,2,ZA
U176,267.74,7,0,KN
U208,358.11,1,4,TW
U495,140.22,7,3,BD
U166,208.19,9,3,CZ
U208,486.11,10,1,BB
U115,238.49,10,1,BW
U186,302.42,3,2,HR
U497,184.75,5,4,RW
U389,498.16,8,3,FJ
U362,130.11,2,4,SA
U137,329.04,6,2,SO
U102,133.1,8,4,DM
U354,154.51,6,0,FI
U478,444.48,7,0,HR
U183,261.41,2,3,MX
U130,184.9,1,1,TT
U406,472.91,9,2,RS
U423,434.02,1,3,CI
U256,493.32,2,0,GT
U142,277.23,1,3,AU
U286,400.77,4,2,MM
U137,378.94,1,3,SG
U210,289.39,3,4,TR
U055,312.6,3,1,NI
U296,330.9,2,5,DJ
U338,440.13,3,5,MW
U163,166.17,4,4,IN
U370,302.46,10,5,MN
U459,193.92,6,3,CL
U017,363.49,6,2,TW
U064,244.16,2,0,TR
U483,248.29,3,1,SZ
U207,179.4,2,0,BS
U027,211.3,7,2,TH
U483,315.28,10,2,RO
U409,172.73,9,0,MZ
U396,196.42,4,2,BR
U269,353.44,3,1,PL
U246,146.88,4,4,AZ
U202,225.34,3,0,IS
U466,443.08,9,5,MX
U014,290.92,6,3,TR
U171,340.81,5,4,LK
U004,411.47,2,3,AR
U282,368.88,5,2,OM
U334,248.26,3,3,KG
U377,489.63,3,3,LS
U379,184.29,7,0,RS
U097,318.27,4,0,AD
U075,457.17,3,3,SZ
U459,493.07,7,4,MW
U304,422.39,3,3,TM
U017,199.37,2,1,AR
U060,462.26,5,0,AD
